x_value,total_1,total_2
13086,14963,7837
13087,14963,7832
13088,14970,7836
13089,14972,7831
13090,14966,7828
13091,14965,7834
13092,14965,7835
13093,14970,7839
13094,14973,7843
13095,14976,7848
13096,14984,7851
13097,14990,7855
13098,14988,7852
13099,14994,7856
13100,14988,7856
13101,14984,7852
13102,14979,7851
13103,14973,7850
13104,14967,7848
13105,14973,7852
13106,14970,7855
13107,14977,7851
13108,14985,7846
13109,14980,7846
13110,14980,7846
13111,14974,7847
13112,14971,7845
13113,14975,7841
13114,14975,7843
13115,14982,7839
13116,14985,7845
13117,14979,7846
13118,14983,7844
13119,14982,7841
13120,14990,7842
13121,14993,7843
13122,14993,7848
13123,14994,7843
13124,14992,7849
13125,14998,7854
13126,14999,7857
13127,15004,7852
13128,15003,7854
13129,15009,7858
13130,15003,7853
13131,15004,7848
13132,15003,7846
13133,14997,7847
13134,14996,7844
13135,14994,7848
13136,14997,7854
13137,15004,7850
13138,15009,7852
13139,15013,7851
13140,15018,7856
13141,15017,7862
13142,15020,7863
13143,15016,7864
13144,15018,7861
13145,15019,7866
13146,15023,7870
13147,15028,7876
13148,15033,7871
13149,15031,7869
13150,15038,7864
13151,15037,7865
13152,15032,7861
13153,15029,7866
13154,15025,7872
13155,15020,7871
13156,15014,7877
13157,15016,7874
13158,15019,7876
13159,15021,7875
13160,15015,7881
13161,15014,7887
13162,15017,7884
13163,15025,7885
13164,15029,7882
13165,15037,7878
13166,15045,7879
13167,15051,7881
13168,15059,7876
13169,15065,7882
13170,15069,7878
13171,15067,7883
13172,15075,7886
13173,15071,7888
13174,15070,7884
13175,15067,7889
13176,15061,7887
13177,15065,7891
13178,15070,7886
13179,15065,7884
13180,15063,7885
13181,15068,7885
13182,15064,7888
13183,15072,7892
13184,15070,7889
13185,15071,7886
13186,15072,7884
13187,15075,7890
13188,15077,7888
13189,15082,7892
13190,15076,7891
13191,15075,7893
13192,15069,7896
13193,15076,7897
13194,15084,7902
13195,15091,7904
13196,15092,7905
13197,15096,7904
13198,15093,7900
13199,15092,7902
13200,15098,7900
13201,15095,7900
13202,15096,7901
13203,15092,7899
13204,15092,7900
13205,15090,7904
13206,15084,7904
13207,15092,7902
13208,15088,7904
13209,15086,7904
13210,15083,7910
13211,15082,7906
13212,15078,7901
13213,15078,7905
13214,15084,7907
13215,15080,7912
13216,15087,7914
13217,15093,7912
13218,15095,7907
13219,15092,7912
13220,15093,7916
13221,15101,7919
13222,15098,7925
13223,15099,7921
13224,15107,7917
13225,15105,7912
13226,15107,7909
13227,15106,7906
13228,15100,7907
13229,15095,7904
13230,15101,7905
13231,15095,7911
13232,15094,7906
13233,15091,7901
13234,15092,7906
13235,15092,7908
13236,15094,7910
13237,15096,7907
13238,15091,7906
13239,15095,7907
13240,15091,7913
13241,15097,7909
13242,15103,7909
13243,15100,7906
13244,15096,7904
13245,15092,7902
13246,15088,7900
13247,15095,7905
13248,15091,7906
13249,15087,7901
13250,15081,7899
13251,15077,7895
13252,15072,7894
13253,15080,7896
13254,15080,7894
13255,15078,7892
13256,15075,7889
13257,15074,7895
13258,15072,7899
13259,15069,7901
13260,15073,7906
13261,15070,7911
13262,15069,7909
13263,15065,7910
13264,15072,7910
13265,15072,7914
13266,15066,7915
13267,15060,7919
13268,15055,7921
13269,15057,7922
13270,15061,7918
13271,15058,7922
13272,15061,7922
13273,15063,7924
13274,15067,7920
13275,15069,7918
13276,15067,7914
13277,15070,7920
13278,15067,7917
13279,15062,7914
13280,15069,7909
13281,15074,7904
13282,15075,7902
13283,15082,7907
13284,15083,7904
13285,15087,7910
13286,15090,7915
13287,15085,7912
13288,15079,7913
13289,15078,7915
13290,15073,7912
13291,15080,7914
13292,15078,7916
13293,15086,7913
13294,15091,7914
13295,15093,7911
13296,15096,7909
13297,15096,7906
13298,15095,7905
13299,15098,7910
13300,15095,7915
13301,15096,7912
13302,15091,7910
13303,15098,7909
13304,15096,7912
13305,15095,7917
13306,15094,7920
13307,15101,7921
13308,15096,7920
13309,15091,7915
13310,15091,7916
13311,15093,7920
13312,15094,7915
13313,15101,7921
13314,15096,7918
13315,15102,7915
13316,15104,7921
13317,15104,7924
13318,15103,7930
13319,15098,7929
13320,15099,7930
13321,15095,7925
13322,15094,7924
13323,15097,7927
13324,15095,7922
13325,15103,7925
13326,15098,7921
13327,15093,7921
13328,15095,7923
13329,15094,7929
13330,15098,7928
13331,15093,7929
13332,15087,7934
13333,15087,7930
13334,15081,7929
13335,15075,7924
13336,15069,7929
13337,15068,7931
13338,15076,7929
13339,15083,7931
13340,15087,7937
13341,15084,7933
13342,15092,7938
13343,15090,7936
13344,15086,7942
13345,15084,7942
13346,15087,7939
13347,15081,7940
13348,15075,7940
13349,15078,7939
13350,15085,7934
13351,15090,7931
13352,15085,7931
13353,15090,7931
13354,15092,7930
13355,15089,7936
13356,15096,7942
13357,15102,7938
13358,15105,7940
13359,15108,7944
13360,15105,7949
13361,15106,7949
13362,15108,7949
13363,15108,7947
13364,15114,7953
13365,15116,7949
13366,15115,7944
13367,15122,7940
13368,15120,7945
13369,15118,7941
13370,15118,7943
13371,15124,7948
13372,15124,7951
13373,15130,7952
13374,15129,7958
13375,15131,7953
13376,15137,7954
13377,15133,7958
13378,15132,7960
13379,15136,7960
13380,15130,7963
13381,15131,7967
13382,15133,7964
13383,15139,7967
13384,15142,7972
13385,15139,7971
13386,15144,7977
13387,15152,7975
13388,15156,7972
13389,15152,7970
13390,15147,7975
13391,15154,7970
13392,15162,7965
13393,15159,7965
13394,15153,7962
13395,15155,7960
13396,15158,7963
13397,15164,7967
13398,15171,7966
13399,15166,7963
13400,15174,7967
13401,15170,7967
13402,15177,7969
13403,15174,7975
13404,15170,7977
13405,15175,7975
13406,15170,7981
13407,15177,7984
13408,15185,7990
13409,15189,7996
13410,15188,7994
13411,15195,7998
13412,15193,7996
13413,15193,7992
13414,15196,7987
13415,15191,7993
13416,15195,7998
13417,15191,8001
13418,15187,8003
13419,15182,8006
13420,15176,8002
13421,15175,8002
13422,15178,8004
13423,15183,8002
13424,15183,8005
13425,15190,8010
13426,15196,8013
13427,15199,8010
13428,15194,8008
13429,15191,8008
13430,15199,8014
13431,15200,8018
13432,15195,8021
13433,15200,8024
13434,15206,8019
13435,15204,8021
13436,15201,8026
13437,15199,8024
13438,15204,8029
13439,15202,8032
13440,15206,8032
13441,15200,8032
13442,15198,8027
13443,15194,8029
13444,15189,8030
13445,15193,8026
13446,15193,8032
13447,15192,8030
13448,15199,8031
13449,15203,8035
13450,15197,8032
13451,15204,8027
13452,15198,8029
13453,15200,8030
13454,15200,8030
13455,15197,8029
13456,15193,8035
13457,15201,8039
13458,15197,8044
13459,15195,8050
13460,15199,8054
13461,15203,8049
13462,15210,8047
13463,15213,8045
13464,15216,8043
13465,15211,8049
13466,15208,8047
13467,15216,8049
13468,15212,8047
13469,15219,8051
13470,15216,8056
13471,15222,8054
13472,15228,8049
13473,15224,8055
13474,15226,8057
13475,15231,8056
13476,15238,8054
13477,15232,8056
13478,15226,8057
13479,15232,8060
13480,15235,8055
13481,15241,8052
13482,15238,8049
13483,15243,8051
13484,15250,8047
13485,15245,8045
13486,15249,8043
13487,15246,8048
13488,15250,8048
13489,15257,8045
13490,15257,8047
13491,15256,8042
13492,15255,8045
13493,15262,8043
13494,15266,8039
13495,15267,8038
13496,15263,8040
13497,15263,8036
13498,15269,8031
13499,15276,8037
13500,15283,8035
13501,15290,8030
13502,15285,8031
13503,15284,8034
13504,15292,8032
13505,15287,8034
13506,15295,8038
13507,15289,8035
13508,15288,8032
13509,15294,8036
13510,15300,8032
13511,15299,8027
13512,15293,8022
13513,15294,8027
13514,15294,8023
13515,15298,8022
13516,15294,8026
13517,15301,8026
13518,15296,8024
13519,15294,8030
13520,15293,8025
13521,15299,8020
13522,15294,8016
13523,15288,8021
13524,15282,8026
13525,15278,8022
13526,15278,8022
13527,15281,8026
13528,15287,8022
13529,15295,8023
13530,15300,8019
13531,15305,8021
13532,15301,8018
13533,15298,8024
13534,15298,8028
13535,15298,8028
13536,15297,8025
13537,15293,8031
13538,15293,8035
13539,15300,8036
13540,15307,8037
13541,15314,8037
13542,15322,8042
13543,15317,8047
13544,15312,8050
13545,15312,8055
13546,15310,8056
13547,15305,8051
13548,15313,8052
13549,15313,8050
13550,15316,8049
13551,15312,8045
13552,15307,8042
13553,15315,8042
13554,15310,8046
13555,15315,8045
13556,15318,8045
13557,15326,8040
13558,15332,8046
13559,15328,8041
13560,15322,8043
13561,15330,8041
13562,15324,8036
13563,15319,8039
13564,15322,8038
13565,15316,8039
13566,15314,8039
13567,15316,8038
13568,15310,8043
13569,15311,8038
13570,15306,8033
13571,15307,8036
13572,15307,8042
13573,15308,8041
13574,15302,8037
13575,15303,8034
13576,15303,8036
13577,15306,8034
13578,15313,8037
13579,15319,8042
13580,15321,8044
13581,15326,8039
13582,15334,8041
13583,15332,8046
13584,15339,8042
13585,15335,8041
13586,15337,8036
13587,15332,8031
13588,15330,8031
13589,15332,8027
13590,15339,8032
13591,15338,8036
13592,15334,8036
13593,15334,8038
13594,15342,8037
13595,15337,8042
13596,15331,8038
13597,15339,8035
13598,15334,8030
13599,15328,8030
13600,15327,8033
13601,15329,8036
13602,15330,8037
13603,15332,8037
13604,15333,8042
13605,15334,8045
13606,15334,8041
13607,15331,8043
13608,15338,8046
13609,15338,8051
13610,15339,8050
13611,15345,8049
13612,15346,8049
13613,15347,8049
13614,15349,8050
13615,15348,8056
13616,15345,8061
13617,15344,8058
13618,15342,8056
13619,15348,8059
13620,15347,8063
13621,15351,8064
13622,15347,8063
13623,15341,8058
13624,15348,8059
13625,15343,8057
13626,15347,8052
13627,15351,8047
13628,15351,8052
13629,15345,8056
13630,15340,8061
13631,15340,8059
13632,15341,8062
13633,15347,8066
13634,15349,8070
13635,15346,8076
13636,15349,8079
13637,15344,8074
13638,15342,8072
13639,15343,8071
13640,15346,8074
13641,15349,8080
13642,15357,8081
13643,15361,8080
13644,15356,8084
13645,15353,8084
13646,15355,8086
13647,15349,8086
13648,15354,8087
13649,15355,8088
13650,15360,8094
13651,15366,8094
13652,15361,8100
13653,15366,8104
13654,15371,8102
13655,15376,8104
13656,15373,8104
13657,15376,8109
13658,15384,8107
13659,15385,8104
13660,15381,8108
13661,15385,8107
13662,15386,8108
13663,15389,8103
13664,15392,8106
13665,15394,8112
13666,15389,8110
13667,15397,8105
13668,15393,8111
13669,15390,8110
13670,15393,8116
13671,15396,8117
13672,15393,8122
13673,15399,8121
13674,15403,8125
13675,15404,8127
13676,15401,8132
13677,15408,8131
13678,15412,8130
13679,15412,8128
13680,15410,8128
13681,15412,8131
13682,15418,8137
13683,15418,8140
13684,15414,8138
13685,15418,8142
13686,15417,8141
13687,15416,8137
13688,15414,8141
13689,15415,8140
13690,15413,8146
13691,15410,8149
13692,15416,8153
13693,15417,8152
13694,15420,8157
13695,15428,8162
13696,15433,8164
13697,15434,8169
13698,15441,8170
13699,15440,8165
13700,15448,8165
13701,15453,8168
13702,15449,8171
13703,15449,8168
13704,15454,8169
13705,15448,8166
13706,15456,8171
13707,15463,8172
13708,15469,8168
13709,15474,8169
13710,15476,8166
13711,15471,8171
13712,15470,8171
13713,15471,8174
13714,15479,8174
13715,15486,8176
13716,15483,8180
13717,15487,8182
13718,15491,8177
13719,15485,8174
13720,15491,8173
13721,15496,8173
13722,15504,8176
13723,15505,8180
13724,15508,8180
13725,15516,8179
13726,15517,8184
13727,15517,8182
13728,15520,8180
13729,15523,8175
13730,15530,8174
13731,15527,8174
13732,15531,8179
13733,15534,8182
13734,15535,8188
13735,15543,8187
13736,15551,8184
13737,15551,8186
13738,15556,8192
13739,15551,8198
13740,15559,8194
13741,15553,8194
13742,15552,8193
13743,15552,8199
13744,15547,8195
13745,15551,8197
13746,15557,8199
13747,15565,8200
13748,15561,8197
13749,15559,8194
13750,15564,8189
13751,15561,8184
13752,15562,8180
13753,15567,8175
13754,15562,8176
13755,15564,8181
13756,15561,8186
13757,15558,8190
13758,15559,8188
13759,15555,8194
13760,15553,8192
13761,15552,8194
13762,15559,8197
13763,15566,8198
13764,15572,8199
13765,15579,8194
13766,15574,8190
13767,15573,8192
13768,15574,8191
13769,15578,8197
13770,15579,8202
13771,15578,8205
13772,15579,8204
13773,15577,8207
13774,15578,8212
13775,15573,8211
13776,15574,8206
13777,15574,8203
13778,15579,8204
13779,15586,8210
13780,15591,8216
13781,15589,8221
13782,15593,8217
13783,15588,8221
13784,15591,8227
13785,15599,8224
13786,15596,8219
13787,15604,8221
13788,15601,8217
13789,15599,8220
13790,15599,8217
13791,15594,8219
13792,15602,8215
13793,15604,8213
13794,15600,8211
13795,15595,8208
13796,15589,8211
13797,15595,8210
13798,15600,8216
13799,15605,8221
13800,15611,8217
13801,15616,8214
13802,15624,8219
13803,15627,8222
13804,15622,8226
13805,15616,8223
13806,15610,8222
13807,15604,8221
13808,15602,8217
13809,15599,8220
13810,15605,8224
13811,15606,8227
13812,15610,8227
13813,15608,8227
13814,15612,8227
13815,15606,8231
13816,15610,8232
13817,15607,8238
13818,15615,8234
13819,15610,8229
13820,15607,8235
13821,15608,8230
13822,15615,8229
13823,15622,8235
13824,15624,8230
13825,15622,8226
13826,15623,8229
13827,15625,8225
13828,15633,8224
13829,15633,8219
13830,15635,8219
13831,15630,8217
13832,15635,8213
13833,15641,8219
13834,15639,8216
13835,15635,8211
13836,15642,8217
13837,15637,8216
13838,15642,8215
13839,15639,8218
13840,15635,8215
13841,15629,8221
13842,15626,8222
13843,15623,8218
13844,15618,8218
13845,15625,8217
13846,15619,8219
13847,15624,8220
13848,15623,8222
13849,15628,8221
13850,15627,8226
13851,15629,8230
13852,15625,8230
13853,15625,8235
13854,15623,8236
13855,15619,8241
13856,15623,8247
13857,15619,8244
13858,15620,8242
13859,15627,8247
13860,15629,8243
13861,15635,8242
13862,15633,8238
13863,15630,8236
13864,15638,8242
13865,15634,8244
13866,15637,8250
13867,15640,8254
13868,15643,8255
13869,15643,8258
13870,15637,8255
13871,15639,8253
13872,15641,8250
13873,15644,8255
13874,15652,8252
13875,15655,8253
13876,15656,8252
13877,15664,8256
13878,15671,8262
13879,15665,8258
13880,15669,8257
13881,15676,8253
13882,15676,8252
13883,15678,8248
13884,15682,8254
13885,15689,8260
13886,15690,8266
13887,15698,8270
13888,15698,8272
13889,15704,8270
13890,15700,8274
13891,15698,8280
13892,15693,8286
13893,15697,8285
13894,15705,8285
13895,15699,8280
13896,15702,8285
13897,15704,8281
13898,15708,8278
13899,15709,8280
13900,15704,8275
13901,15706,8272
13902,15709,8276
13903,15705,8276
13904,15712,8282
13905,15709,8278
13906,15710,8275
13907,15706,8276
13908,15703,8272
13909,15710,8273
13910,15711,8274
13911,15707,8270
13912,15707,8273
13913,15713,8273
13914,15712,8272
13915,15720,8268
13916,15721,8267
13917,15726,8270
13918,15723,8267
13919,15719,8273
13920,15722,8279
13921,15722,8278
13922,15728,8274
13923,15734,8280
13924,15741,8279
13925,15736,8274
13926,15744,8274
13927,15751,8279
13928,15753,8281
13929,15760,8287
13930,15766,8285
13931,15765,8284
13932,15767,8290
13933,15771,8291
13934,15775,8297
13935,15775,8300
13936,15781,8295
13937,15778,8290
13938,15780,8285
13939,15785,8286
13940,15783,8283
13941,15789,8287
13942,15796,8288
13943,15793,8284
13944,15791,8282
13945,15787,8277
13946,15787,8280
13947,15785,8283
13948,15784,8280
13949,15785,8277
13950,15792,8281
13951,15796,8287
13952,15792,8292
13953,15799,8287
13954,15806,8283
13955,15806,8285
13956,15813,8284
13957,15807,8280
13958,15805,8283
13959,15809,8289
13960,15803,8284
13961,15804,8281
13962,15810,8285
13963,15815,8288
13964,15821,8290
13965,15819,8296
13966,15820,8298
13967,15825,8298
13968,15826,8301
13969,15826,8301
13970,15834,8296
13971,15839,8300
13972,15836,8305
13973,15844,8302
13974,15838,8307
13975,15845,8303
13976,15848,8306
13977,15855,8311
13978,15853,8310
13979,15854,8311
13980,15854,8317
13981,15852,8322
13982,15854,8324
13983,15859,8324
13984,15864,8320
13985,15866,8326
13986,15864,8322
13987,15870,8319
13988,15872,8323
13989,15878,8324
13990,15874,8322
13991,15875,8321
13992,15872,8326
13993,15880,8325
13994,15877,8329
13995,15874,8329
13996,15875,8331
13997,15876,8329
13998,15870,8333
13999,15872,8328
14000,15877,8324
14001,15876,8328
14002,15877,8332
14003,15879,8336
14004,15886,8342
14005,15885,8338
14006,15893,8338
14007,15892,8344
14008,15897,8341
14009,15898,8347
14010,15896,8345
14011,15904,8350
14012,15905,8351
14013,15910,8348
14014,15905,8348
14015,15913,8345
14016,15907,8350
14017,15901,8348
14018,15898,8354
14019,15902,8356
14020,15901,8355
14021,15895,8360
14022,15892,8361
14023,15896,8363
14024,15892,8359
14025,15897,8356
14026,15895,8360
14027,15895,8364
14028,15897,8362
14029,15903,8361
14030,15898,8359
14031,15902,8356
